01521,42.0415,-72.1491
01522,42.3860,-71.864
01523,42.4719,-71.6906
01524,42.2492,-71.9206
01525,42.0973,-71.6455
01526,42.0945,-71.7482
01527,42.1926,-71.7739
01529,42.0195,-71.5783
01531,42.3191,-72.1283
01532,42.3229,-71.6469
01534,42.1404,-71.6391
01535,42.2695,-72.0791
01536,42.2356,-71.6898
01537,42.1620,-71.8956
01538,42.0878,-71.6417
01540,42.1190,-71.858
01541,42.4565,-71.8812
01542,42.2023,-71.9095
01543,42.3849,-71.9673
01545,42.2859,-71.7148
01546,42.2959,-71.7134
01550,42.0598,-72.0339
01560,42.1762,-71.6944
01561,42.4444,-71.6876
01562,42.2477,-71.9927
01564,42.4410,-71.7743
01566,42.1049,-72.0779
01568,42.1768,-71.6042
01569,42.0580,-71.6363
01570,42.0520,-71.8479
01571,42.0567,-71.9306
01580,42.2830,-71.6014
01581,42.2681,-71.6145
01582,42.1724,-71.6183
01583,42.3700,-71.7814
01585,42.2611,-72.1621
01586,42.1756,-71.8027
01588,42.1216,-71.6664
01590,42.1334,-71.7509
01601,42.2696,-71.8089
01602,42.2724,-71.8495
01603,42.2432,-71.8439
01604,42.2490,-71.7692
01605,42.2894,-71.7892
01606,42.3148,-71.7961
01607,42.2273,-71.7924
01608,42.2617,-71.8015
01609,42.2849,-71.8255
01610,42.2465,-71.8094
01611,42.2377,-71.8783
01612,42.3101,-71.933
01613,42.2648,-71.7962
01614,42.2625,-71.8027
01615,42.2696,-71.8089
01653,42.2921,-71.7811
01654,42.2696,-71.8089
01655,42.2778,-71.7598
01701,42.3203,-71.4404
01702,42.2813,-71.4287
01703,42.3199,-71.4402
01704,42.3198,-71.4405
01705,42.3200,-71.44
01718,42.5322,-71.401
01719,42.4884,-71.5177
01720,42.4841,-71.4379
01721,42.2571,-71.468
01730,42.4949,-71.2781
01731,42.4526,-71.2809
01740,42.4359,-71.6066
01741,42.5299,-71.3514
01742,42.4640,-71.3767
01745,42.2900,-71.503
01746,42.1976,-71.4448
01747,42.1252,-71.5349
01748,42.2257,-71.5381
01749,42.3849,-71.5328
01752,42.3495,-71.5482
01754,42.4225,-71.4615
01756,42.0929,-71.5511
01757,42.1566,-71.5186
01760,42.2868,-71.3531
01770,42.2340,-71.375
01772,42.3002,-71.5323
01773,42.4264,-71.3094
01775,42.4324,-71.5145
01776,42.3844,-71.4233
01778,42.3586,-71.3587
01784,42.2376,-71.5627
01801,42.4867,-71.1543
01803,42.5021,-71.2027
01805,42.5044,-71.1964
01806,42.4793,-71.1526
01807,42.4793,-71.1526
01808,42.4848,-71.1558
01810,42.6464,-71.1647
01812,42.6585,-71.1377
01813,42.4793,-71.1526
01815,42.4793,-71.1526
01821,42.5493,-71.2504
01822,42.5586,-71.2695
01824,42.5915,-71.3555
01826,42.6832,-71.3006
01827,42.6762,-71.4983
01830,42.7965,-71.0534
01831,42.7763,-71.0778
01832,42.7916,-71.1315
01833,42.7243,-70.9818
01834,42.7505,-71.0153
01835,42.7512,-71.0864
01840,42.7079,-71.1609
01841,42.7112,-71.1649
01842,42.7069,-71.166
01843,42.6899,-71.1616
01844,42.7346,-71.189
01845,42.6711,-71.0866
01850,42.6562,-71.3029
01851,42.6287,-71.3365
01852,42.6317,-71.2957
01853,42.6435,-71.3101
01854,42.6505,-71.3545
01860,42.8389,-71.0131
01862,42.5659,-71.3044
01863,42.6324,-71.3918
01864,42.5814,-71.0875
01865,42.5381,-71.2689
01866,42.5304,-71.2278
01867,42.5351,-71.1055
01876,42.6115,-71.2279
01879,42.6592,-71.448
01880,42.5039,-71.0656
01885,42.7077,-71.0658
01886,42.5863,-71.4398
01887,42.5608,-71.1653
01888,42.4806,-71.1516
01889,42.5763,-71.0788
01890,42.4518,-71.1465
01899,42.6586,-71.1375
01901,42.4611,-70.947
01902,42.4710,-70.9405
01903,42.4638,-70.9479
01904,42.4911,-70.9658
01905,42.4642,-70.9719
01906,42.4714,-71.0123
01907,42.4758,-70.9068
01908,42.4278,-70.9254
01910,42.4667,-70.9503
01913,42.8537,-70.9439
01915,42.5685,-70.8619
01921,42.6796,-71.0165
01922,42.7582,-70.9195
01923,42.5739,-70.9505
01929,42.6303,-70.7811
01930,42.6166,-70.7157
01931,42.6159,-70.6627
01936,42.6208,-70.8578
01937,42.5834,-70.9859
01938,42.6812,-70.8495
01940,42.5359,-71.0388
01944,42.5824,-70.7694
01945,42.4989,-70.8636
01949,42.6044,-71.0163
01950,42.8125,-70.9023
01951,42.7802,-70.8638
01952,42.8501,-70.8633
01960,42.5338,-70.9728
01961,42.5278,-70.9294
01965,42.5590,-70.8253
01966,42.6548,-70.6236
01969,42.7202,-70.8993
01970,42.5108,-70.907
01971,42.5195,-70.8972
01982,42.6267,-70.8582
01983,42.6360,-70.9427
01984,42.6008,-70.8825
01985,42.7931,-70.969
02018,42.1747,-70.8845
02019,42.0775,-71.4736
02020,42.0863,-70.6417
02021,42.1750,-71.1265
02025,42.2362,-70.8195
02026,42.2464,-71.1775
02027,42.2472,-71.1664
02030,42.2364,-71.2839
02031,42.0231,-71.1779
02032,42.1522,-71.2148
02035,42.0631,-71.2456
02038,42.0862,-71.411
02040,42.1792,-70.7501
02041,42.0775,-70.65
02043,42.2161,-70.8847
02044,42.2039,-70.8789
02045,42.2829,-70.8734
02047,42.1361,-70.6908
02048,42.0159,-71.2194
02050,42.1128,-70.7147
02051,42.1459,-70.7405
02052,42.1847,-71.3048
02053,42.1536,-71.4287
02054,42.1692,-71.3624
02055,42.2403,-70.7626
02056,42.1166,-71.329
02059,42.1434,-70.7705
02060,42.2187,-70.7861
02061,42.1607,-70.8177
02062,42.1844,-71.1953
02065,42.0918,-70.7061
02066,42.2010,-70.7631
02067,42.1085,-71.1829
02070,42.0283,-71.3976
02071,42.1061,-71.2733
02072,42.1194,-71.1021
02081,42.1490,-71.259
02090,42.2195,-71.2086
02093,42.0515,-71.3548
02108,42.3581,-71.0647
02109,42.3630,-71.0545
02110,42.3568,-71.0536
02111,42.3512,-71.0614
02112,42.3360,-71.0178
02113,42.3652,-71.0558
02114,42.3621,-71.068
02115,42.3410,-71.0948
02116,42.3496,-71.0753
02117,42.3414,-71.0734
02118,42.3380,-71.0718
02119,42.3237,-71.0855
02120,42.3325,-71.0965
02121,42.3078,-71.0835
02122,42.2960,-71.0538
02123,42.3463,-71.0871
02124,42.2862,-71.071
02125,42.3165,-71.0576
02126,42.2740,-71.094
02127,42.3356,-71.0408
02128,42.3844,-71.0178
02129,42.3791,-71.0637
02130,42.3076,-71.1131
02131,42.2845,-71.1256
02132,42.2799,-71.1623
02133,42.3572,-71.0796
02134,42.3585,-71.13
02135,42.3489,-71.1565
02136,42.2548,-71.1282
02137,42.2377,-71.1312
02138,42.3802,-71.1347
02139,42.3631,-71.1033
02140,42.3933,-71.1333
02141,42.3703,-71.0825
02142,42.3638,-71.0835
02143,42.3814,-71.0971
02144,42.4009,-71.1218
02145,42.3917,-71.0902
02148,42.4305,-71.0574
02149,42.4071,-71.0536
02150,42.3964,-71.0327
02151,42.4188,-71.0044
02152,42.3773,-70.9806
02153,42.4184,-71.1069
02155,42.4255,-71.1081
02156,42.4293,-71.1285
02163,42.3579,-71.1176
02169,42.2468,-71.0071
02170,42.2664,-71.0167
02171,42.2866,-71.0248
02176,42.4560,-71.0593
02180,42.4760,-71.0969
02184,42.2036,-71.0017
02185,42.2101,-70.9902
02186,42.2378,-71.0804
02187,42.2795,-71.0782
02188,42.2076,-70.9575
02189,42.2100,-70.9313
02190,42.1666,-70.9521
02191,42.2435,-70.9438
02196,42.3490,-71.061
02199,42.3482,-71.0825
02201,42.3591,-71.0574
02203,42.3612,-71.0603
02204,42.3644,-71.0716
02205,42.3512,-71.0536
02206,42.3470,-71.0402
02207,42.3554,-71.0543
02210,42.3466,-71.0403
02211,42.3578,-71.0573
02212,42.3362,-71.0176
02215,42.3469,-71.1025
02216,42.3578,-71.0573
02217,42.3494,-71.0744
02222,42.3628,-71.0635
02228,42.3583,-71.0602
02238,42.3758,-71.1187
02239,42.3758,-71.1187
02241,42.3547,-71.0568
02266,42.3497,-71.0598
02269,42.2528,-71.0025
02283,42.3486,-71.0556
02284,42.3486,-71.0556
02293,42.3583,-71.0602
02295,42.3495,-71.076
02297,42.3583,-71.0602
02298,42.3823,-71.0323
02301,42.0777,-71.0422
02302,42.0878,-70.9987
02303,42.0817,-71.0161
02304,42.0811,-71.0254
02305,42.0811,-71.0254
02322,42.1269,-71.0499
02324,41.9726,-70.973
02325,41.9903,-70.9759
02327,42.0425,-70.8459
02330,41.8765,-70.7616
02331,42.0414,-70.6726
02332,42.0459,-70.7161
02333,42.0350,-70.9423
02334,42.0275,-71.1279
02337,42.0154,-70.9646
02338,41.9909,-70.8632
02339,42.1315,-70.8467
02340,42.1130,-70.8125
02341,42.0563,-70.8728
02343,42.1471,-71.0046
02344,41.8938,-70.9186
02345,41.8975,-70.5426
02346,41.8817,-70.8734
02347,41.8333,-70.9656
02348,41.8764,-70.944
02349,41.8734,-70.9114
02350,42.0170,-70.8499
02351,42.1179,-70.9586
02355,41.9272,-70.7516
02356,42.0558,-71.1216
02357,42.0664,-71.1044
02358,42.1024,-70.7739
02359,42.0662,-70.8014
02360,41.8790,-70.6307
02361,41.9236,-70.657
02362,41.9581,-70.6642
02364,41.9862,-70.748
02366,41.8429,-70.7469
02367,41.9630,-70.81
02368,42.1762,-71.0528
02370,42.1292,-70.91
02375,42.0178,-71.0994
02379,42.0209,-71.0267
02381,41.9317,-70.56
02382,42.0799,-70.9399
02420,42.4571,-71.2166
02421,42.4455,-71.2362
02445,42.3293,-71.1312
02446,42.3435,-71.1227
02447,42.3336,-71.1237
02451,42.3987,-71.2592
02452,42.3944,-71.2169
02453,42.3696,-71.2353
02454,42.3767,-71.2363
02455,42.3586,-71.0605
02456,42.3601,-71.1308
02457,42.2988,-71.2601
02458,42.3527,-71.1872
02459,42.3146,-71.1931
02460,42.3517,-71.2082
02461,42.3182,-71.2087
02462,42.3311,-71.257
02464,42.3132,-71.22
02465,42.3500,-71.2263
02466,42.3471,-71.2478
02467,42.3163,-71.1603
02468,42.3279,-71.2319
02471,42.3695,-71.1775
02472,42.3702,-71.1777
02474,42.4219,-71.1568
02475,42.4288,-71.1494
02476,42.4139,-71.1769
02477,42.3736,-71.1531
02478,42.3960,-71.1795
02479,42.4202,-71.2019
02481,42.3157,-71.265
02482,42.2918,-71.2986
02492,42.2750,-71.2465
02493,42.3590,-71.3
02494,42.2971,-71.227
02495,42.3367,-71.2094
02532,41.7705,-70.5815
02534,41.6667,-70.6086
02535,41.3536,-70.7417
02536,41.6005,-70.5664
02537,41.7282,-70.4398
02538,41.7780,-70.6491
02539,41.3788,-70.5416
02540,41.5717,-70.6273
02541,41.5516,-70.6156
02542,41.6790,-70.5704
02543,41.5274,-70.6631
02552,41.3648,-70.7515
02553,41.7141,-70.6147
02554,41.2766,-70.065
02556,41.6396,-70.6245
02557,41.4451,-70.5647
02558,41.7483,-70.6649
02559,41.6914,-70.6154
02561,41.7720,-70.5366
02562,41.8005,-70.5312
02563,41.7202,-70.4773
02564,41.2623,-69.9668
02565,41.6406,-70.6334
02568,41.4442,-70.5999
02571,41.7865,-70.7021
02573,41.4768,-70.6027
02574,41.6059,-70.6459
02575,41.4015,-70.654
02576,41.7789,-70.7655
02584,41.2836,-70.1002
02601,41.6607,-70.2924
02630,41.7011,-70.3019
02631,41.7472,-70.0688
02632,41.6630,-70.346
02633,41.6873,-69.9813
02634,41.6487,-70.3486
02635,41.6273,-70.44
02636,41.6376,-70.3318
02637,41.6991,-70.2777
02638,41.7328,-70.193
02639,41.6664,-70.1357
02641,41.7486,-70.1649
02642,41.8433,-69.9805
02643,41.7966,-69.9568
02644,41.7072,-70.5302
02645,41.7026,-70.0637
02646,41.6725,-70.0704
02647,41.6311,-70.3076
02648,41.6705,-70.4155
02649,41.6167,-70.4906
02650,41.7032,-69.9645
02651,41.8477,-70.0042
02652,42.0421,-70.0917
02653,41.7662,-69.9697
02655,41.6354,-70.3848
02657,42.0612,-70.1974
02659,41.6824,-70.0221
02660,41.7141,-70.1529
02661,41.7014,-70.0217
02662,41.7567,-69.9938
02663,41.9196,-69.9971
02664,41.6739,-70.1961
02666,41.9888,-70.0453
02667,41.9282,-70.0147
02668,41.7107,-70.3611
02669,41.6768,-69.9866
02670,41.6600,-70.1693
02671,41.6704,-70.1135
02672,41.6356,-70.3191
02673,41.6589,-70.2416
02675,41.7045,-70.2302
02702,41.7820,-71.0542
02703,41.9304,-71.2954
02712,41.9488,-71.2266
02713,41.4796,-70.7571
02714,41.5766,-71.0106
02715,41.8160,-71.1517
02717,41.7554,-70.9742
02718,41.8686,-71.014
02719,41.6398,-70.8717
02720,41.7314,-71.1164
02721,41.6806,-71.1533
02722,41.7014,-71.1558
02723,41.6927,-71.1316
02724,41.6840,-71.1777
02725,41.7226,-71.1789
02726,41.7613,-71.1468
02738,41.7087,-70.7664
02739,41.6681,-70.8178
02740,41.6384,-70.9419
02741,41.6360,-70.9402
02742,41.6363,-70.927
02743,41.7138,-70.901
02744,41.6093,-70.913
02745,41.6972,-70.95
02746,41.6606,-70.9358
02747,41.6650,-71.0141
02748,41.5609,-70.9815
02760,41.9706,-71.3359
02761,41.9834,-71.3336
02762,42.0139,-71.3367
02763,41.9644,-71.3121
02764,41.8553,-71.1622
02766,41.9632,-71.1829
02767,41.9389,-71.0535
02768,41.9237,-71.0526
02769,41.8440,-71.246
02770,41.7569,-70.841
02771,41.8355,-71.3171
02777,41.7606,-71.2109
02779,41.8358,-71.0748
02780,41.9112,-71.1289
02783,41.9058,-71.1056
02790,41.6022,-71.0828
02791,41.5220,-71.0751
02801,41.5544,-71.1314
02802,41.9514,-71.4551
02804,41.4382,-71.7682
02806,41.7391,-71.322
02807,41.1768,-71.5785
02808,41.4008,-71.7509
02809,41.6821,-71.2695
02812,41.4755,-71.6599
02813,41.4010,-71.6697
02814,41.9040,-71.7093
02815,41.7700,-71.6581
02816,41.6899,-71.6207
02817,41.6284,-71.6677
02818,41.6429,-71.4939
02822,41.5683,-71.6387
02823,41.7345,-71.5488
02824,41.9458,-71.7004
02825,41.7807,-71.7237
02826,41.9762,-71.6332
02827,41.6972,-71.7415
02828,41.8792,-71.5604
02829,41.8875,-71.5975
02830,41.9800,-71.6506
02831,41.7452,-71.5941
02832,41.5104,-71.7381
02833,41.4550,-71.7803
02835,41.5154,-71.3771
02836,41.4488,-71.6227
02837,41.5162,-71.1657
02838,41.9616,-71.4744
02839,41.9409,-71.6393
02840,41.4796,-71.3204
02841,41.4901,-71.3136
02842,41.5174,-71.2762
02852,41.5873,-71.4626
02854,41.6259,-71.4806
02857,41.8328,-71.633
02858,41.9639,-71.6407
02859,41.9718,-71.7391
02860,41.8706,-71.3891
02861,41.8783,-71.3527
02862,41.8787,-71.3832
02863,41.8892,-71.3937
02864,41.9699,-71.4191
02865,41.9123,-71.4484
02871,41.5806,-71.2571
02872,41.6051,-71.3345
02873,41.5094,-71.7843
02874,41.5163,-71.4663
02875,41.4554,-71.641
02876,42.0033,-71.5855
02877,41.5397,-71.5279
02878,41.6090,-71.1735
02879,41.4261,-71.5353
02880,41.4374,-71.5016
02881,41.4796,-71.5207
02882,41.4075,-71.4775
02883,41.4529,-71.499
02885,41.7289,-71.2619
02886,41.7055,-71.4528
02887,41.6918,-71.3795
02888,41.7483,-71.4124
02889,41.7067,-71.3871
02891,41.3616,-71.7933
02892,41.4970,-71.599
02893,41.7000,-71.516
02894,41.4527,-71.7025
02895,42.0062,-71.4864
02896,41.9725,-71.5515
02898,41.5171,-71.676
02901,41.8255,-71.4114
02902,41.8255,-71.4114
02903,41.8204,-71.4128
02904,41.8605,-71.4362
02905,41.7871,-71.4008
02906,41.8386,-71.3928
02907,41.7975,-71.425
02908,41.8385,-71.439
02909,41.8175,-71.4503
02910,41.7750,-71.4355
02911,41.8539,-71.4734
02912,41.8238,-71.4009
02914,41.8122,-71.3625
02915,41.7767,-71.3502
02916,41.8441,-71.3537
02917,41.9065,-71.5244
02918,41.8219,-71.4197
02919,41.8270,-71.5198
02920,41.7676,-71.4674
02921,41.7619,-71.52
02940,41.8219,-71.4197
03031,42.8705,-71.6074
03032,42.9909,-71.3424
03033,42.7464,-71.6705
03034,43.0594,-71.3094
03036,42.9673,-71.2507
03037,43.1379,-71.2568
03038,42.8895,-71.2818
03040,43.0484,-71.2493
03041,42.8946,-71.2917
03042,43.0532,-71.0745
03043,42.9972,-71.8154
03044,42.9790,-71.1235
03045,43.0165,-71.5582
03046,43.1097,-71.5993
03047,42.9373,-71.8626
03048,42.7496,-71.7606
03049,42.7523,-71.5826
03051,42.7645,-71.4065
03052,42.8267,-71.4536
03053,42.8794,-71.3877
